CustomerID,Age,Sex,Job,Marital_Status,Education_Level,Credit_Default,Housing_Loan,Personal_Loan,Contact_Method,Contact_Month,Contact_WeekDay,NoContacts_Current_Campaign,Pdays,NoContacts_PrevCampaigns,Prev_Outcome,Emp_Var_Rate,Monthly_CPI,Monthly_CCI,Euribor3m,No_Employed,Outcome
hff136dv,34,F,technician,married,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-29.8,0.74,5017.5,0
ymg755zl,52,F,admin.,divorced,university.degree,no,no,no,cellular,may,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
lnf753rz,33,F,admin.,married,university.degree,no,unknown,unknown,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
wfo887ca,57,F,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
mgi472bg,32,F,self-employed,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
hzj141wu,52,F,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
ybh394yq,23,M,services,single,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
xdd876xv,48,M,admin.,divorced,high.school,no,yes,yes,cellular,nov,tue,3,999,0,nonexistent,-3.4,92.649,-30.1,0.672,5017.5,1
atj628hj,48,F,blue-collar,divorced,basic.4y,unknown,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
jft835le,48,F,services,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
gcc279gy,57,M,admin.,married,high.school,no,yes,no,cellular,may,fri,5,999,2,failure,-1.8,92.963,-46.2,1.327,5099.1,0
mhg985uf,37,M,admin.,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
fnv173if,37,F,technician,single,professional.course,no,no,no,cellular,nov,fri,11,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
blv742bs,57,M,admin.,married,high.school,unknown,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
sua159mg,38,F,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.26,5099.1,1
crt373xy,49,F,retired,married,basic.6y,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
lsf397mx,38,F,technician,single,basic.9y,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
wpp288xk,55,F,technician,married,professional.course,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
dkq821iv,34,F,services,married,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,-1.8,92.469,-33.6,0.692,5008.7,0
pxd639zy,53,F,technician,divorced,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
ers863wl,33,F,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
pzb548mh,42,F,admin.,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
wsc226sw,36,F,admin.,married,basic.6y,no,yes,no,cellular,may,wed,1,999,1,failure,-2.9,92.893,-40.8,1.334,5076.2,1
cwp622ni,37,F,admin.,married,university.degree,no,no,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
tpa536lt,54,M,management,married,basic.4y,unknown,yes,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.26,5099.1,0
bpd815ty,37,M,technician,single,basic.6y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.964,5228.1,0
rig568sp,56,F,housemaid,single,basic.9y,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
fpr438sf,51,M,entrepreneur,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
uoq244zd,51,M,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.964,5228.1,0
xcd255ww,34,F,technician,single,high.school,no,no,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
tnb134yl,49,M,admin.,married,basic.6y,no,no,yes,telephone,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
kly219nh,26,M,services,single,basic.9y,unknown,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
has742dg,43,F,technician,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
fvi764rb,37,M,entrepreneur,married,university.degree,no,unknown,unknown,telephone,aug,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
zmt611ii,50,M,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
ohu915sw,58,M,blue-collar,married,basic.4y,no,yes,no,cellular,oct,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
ylt963sn,34,M,blue-collar,single,basic.9y,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
awj299ko,37,M,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0
cvs545qv,32,F,admin.,single,university.degree,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.864,5228.1,0
dvl385xa,35,M,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
lru662gx,33,F,admin.,single,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-39.8,0.883,4991.6,1
sco542zm,34,M,technician,single,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
mse845jy,33,F,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,1,999,1,failure,-1.8,93.075,-47.1,1.327,5099.1,0
bvn775vy,44,M,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
kzn317hl,31,F,blue-collar,married,unknown,no,no,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
twl198dx,37,M,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.958,5228.1,0
jkz376wn,32,F,admin.,single,high.school,no,yes,no,cellular,nov,thu,2,15,2,failure,-3.4,92.649,-29.8,0.861,5076.2,1
ibw331jc,40,M,admin.,married,high.school,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
von911mx,33,M,unemployed,single,high.school,no,no,no,cellular,aug,fri,7,10,2,failure,-1.1,94.767,-49.5,1.405,5099.1,0
foa737ew,35,F,admin.,married,university.degree,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
fkl796lt,42,M,admin.,single,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.957,5228.1,0
efc726ar,36,F,admin.,married,university.degree,no,no,no,cellular,aug,tue,1,999,2,failure,-1.7,94.027,-38.3,0.809,4991.6,0
oga952cq,30,M,management,single,university.degree,no,yes,no,cellular,oct,tue,2,999,1,failure,-2.9,92.379,-33,0.635,5017.5,1
imf936lc,34,M,management,married,university.degree,no,no,yes,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,1
mcu155qf,55,M,blue-collar,divorced,basic.9y,no,no,no,telephone,aug,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1
pph862my,56,M,admin.,single,professional.course,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.965,5228.1,0
pud331ds,52,F,unemployed,married,professional.course,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.963,-46.2,1.453,5099.1,0
pto291yk,33,M,blue-collar,married,professional.course,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
ezo165im,31,F,self-employed,married,university.degree,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.719,5017.5,0
kio285gt,36,M,blue-collar,married,unknown,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
lgn777oi,47,F,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
pfd642fi,31,F,management,married,unknown,unknown,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
pjk862tx,47,M,blue-collar,married,basic.4y,no,no,yes,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.957,5228.1,0
xuy139if,57,M,blue-collar,divorced,unknown,unknown,no,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
jdm631rc,54,F,management,married,university.degree,no,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0
aet813ib,36,F,blue-collar,married,unknown,no,no,no,telephone,feb,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
ggj917ys,46,F,admin.,single,university.degree,no,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
xjy899ng,33,F,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.26,5099.1,0
ymp189qy,53,F,management,married,university.degree,no,yes,no,cellular,sep,mon,1,6,4,success,-1.8,93.876,-40,0.861,5076.2,1
cdt314tl,45,F,admin.,single,university.degree,no,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
rzx487vd,32,M,technician,single,professional.course,no,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
fdy189bl,31,M,technician,single,university.degree,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
hrq387mr,59,M,retired,married,high.school,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.958,5228.1,0
eed852vs,40,F,technician,divorced,university.degree,no,yes,yes,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
ckl655ns,37,F,entrepreneur,married,university.degree,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
rmf793cr,25,F,student,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
cxl826fp,33,F,technician,single,university.degree,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.963,-46.2,1.266,5099.1,0
nfl869nq,38,F,technician,married,professional.course,unknown,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
zet252xa,46,F,blue-collar,married,basic.4y,no,no,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
qsv719im,30,F,blue-collar,married,high.school,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
bdj781cd,36,F,admin.,married,high.school,no,no,no,cellular,apr,thu,4,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
qht829vr,30,M,admin.,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
nah846ii,53,F,blue-collar,married,unknown,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
oue428xw,58,M,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
aed985ea,43,F,admin.,married,university.degree,no,no,no,telephone,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
zxf343ph,40,M,blue-collar,married,unknown,no,yes,yes,telephone,may,mon,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
pto638tv,56,F,housemaid,married,basic.4y,unknown,yes,yes,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
bpu223ib,27,F,technician,single,university.degree,no,no,no,cellular,apr,mon,1,999,1,failure,-1.1,94.199,-37.5,0.716,4963.6,1
jpa528gg,27,F,self-employed,single,university.degree,unknown,no,yes,telephone,may,thu,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
zas626mh,44,M,admin.,married,high.school,no,no,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
trb341ox,30,M,technician,married,unknown,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
feo994if,39,F,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
osa975lw,41,F,management,married,basic.4y,no,yes,no,telephone,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
oyz274iu,34,F,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
mfo339ye,37,F,admin.,married,high.school,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
lvx562wv,49,F,management,married,university.degree,no,no,no,telephone,jun,fri,7,999,0,nonexistent,-2.9,92.893,-40.8,1.25,5076.2,1
fft121hi,40,F,technician,single,university.degree,no,yes,yes,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.262,5099.1,0
vvr849kk,49,M,housemaid,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
tfi741iw,24,M,student,single,unknown,no,no,no,cellular,sep,fri,1,999,2,failure,-1.8,92.893,-46.2,1.291,5099.1,0
dwd386uj,51,F,retired,married,high.school,no,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
ovo226im,54,F,self-employed,single,university.degree,no,no,no,telephone,apr,mon,1,999,0,nonexistent,-1.1,94.199,-37.5,0.682,4963.6,0
bds854kp,37,M,admin.,married,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
hpo422up,43,M,management,single,university.degree,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,1
dyp414hz,51,M,services,divorced,basic.4y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
frb296vb,30,M,admin.,married,university.degree,no,unknown,unknown,telephone,apr,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.655,4963.6,0
pbm379fj,24,M,student,single,high.school,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,93.876,-36.1,0.761,5017.5,1
kte973nn,38,M,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
uup634ws,44,F,self-employed,married,university.degree,unknown,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
tmr587oh,52,F,admin.,divorced,basic.6y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
cwy935ql,57,F,retired,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
jto785cc,32,F,blue-collar,married,basic.9y,no,yes,yes,cellular,feb,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
gjl661gz,31,F,technician,single,university.degree,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
mhh383bu,36,F,technician,married,university.degree,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.405,5099.1,0
hsj371xc,56,F,services,married,high.school,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,1
cmf655pk,29,F,student,single,high.school,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
hng253pi,47,F,management,married,professional.course,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.968,5228.1,0
zha798vb,31,M,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
ntv955ri,55,F,technician,divorced,university.degree,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
aws456vg,72,F,retired,divorced,basic.4y,no,yes,no,cellular,mar,mon,1,5,1,success,-1.8,93.369,-34.8,0.715,5008.7,0
vml822gs,43,M,admin.,married,high.school,no,unknown,unknown,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
xky398st,32,F,admin.,single,high.school,no,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
pfj117ri,25,M,management,married,basic.6y,no,unknown,unknown,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
xfp955ef,52,F,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,4,3,3,success,-1.1,94.767,-49.5,1.41,5099.1,0
mfb155zt,34,F,unemployed,married,high.school,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
rcl721ja,32,F,admin.,single,high.school,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
pmm983cv,28,F,admin.,single,high.school,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
hho836ke,36,F,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.964,5228.1,0
grj876mb,27,F,technician,single,professional.course,no,yes,no,cellular,jun,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
kbo481uq,48,F,blue-collar,single,basic.4y,unknown,yes,no,telephone,mar,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
ofj888lu,43,F,technician,divorced,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
sjt229bc,44,M,admin.,married,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.1,93.918,-42.7,4.857,5191,0
fup833rl,33,F,technician,single,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
tci858dl,32,F,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
jnl442uo,27,M,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,thu,1,999,1,failure,-1.7,94.215,-41.8,1.41,5099.1,0
kks384xn,31,F,admin.,single,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
ejb744it,56,F,retired,married,high.school,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
ywc966dq,32,F,admin.,married,university.degree,no,yes,no,cellular,may,fri,3,999,1,failure,-1.8,92.963,-46.2,1.354,5099.1,0
sek687pc,55,F,retired,married,basic.4y,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
qup425yx,50,F,management,single,basic.6y,unknown,no,no,cellular,aug,fri,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
zva237cb,43,F,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
qxf272ro,35,M,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.967,5228.1,0
cwv443mv,26,F,technician,married,basic.9y,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
nyl358gx,37,F,admin.,divorced,university.degree,no,no,no,cellular,sep,wed,2,999,1,failure,-1.8,93.075,-47.1,1.327,5099.1,0
div431cb,39,F,services,divorced,basic.9y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
ixi744ko,55,F,entrepreneur,married,university.degree,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
kfo283kk,36,F,admin.,married,basic.9y,no,no,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
hup772fo,47,F,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.964,5228.1,0
cnr259ha,34,M,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
fsb231gg,52,F,services,single,high.school,no,yes,no,telephone,nov,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
yvh283fg,56,F,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
odr135cr,71,F,retired,married,basic.4y,no,yes,no,cellular,jul,wed,1,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0
gix862mn,56,F,self-employed,married,university.degree,no,no,yes,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0
ime432jv,30,M,technician,single,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1
wuu637ys,37,F,management,divorced,basic.9y,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
rzf156qv,49,F,management,married,basic.6y,no,yes,no,cellular,jun,mon,1,14,2,success,-1.7,94.055,-39.8,0.733,4991.6,1
exp828cj,40,F,entrepreneur,divorced,university.degree,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
isg649qv,49,M,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.865,5228.1,0
zui148wl,21,M,services,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
mav475aw,79,M,admin.,divorced,professional.course,no,no,no,cellular,jul,mon,6,999,1,failure,-1.8,93.075,-47.1,1.299,5099.1,0
jgp519az,34,F,services,married,high.school,no,yes,no,cellular,jul,tue,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
hzx237bh,54,M,admin.,married,university.degree,no,yes,no,telephone,jun,tue,3,999,0,nonexistent,-2.9,92.893,-40.8,1.25,5076.2,1
ccw973bp,32,M,management,single,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
qdk195fq,48,F,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
qse688tw,36,M,retired,married,high.school,no,no,no,telephone,jun,thu,18,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
lbj395oc,33,F,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
gju972pn,36,M,technician,married,high.school,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
qeu985np,30,F,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
nwp771yb,46,F,blue-collar,divorced,basic.4y,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-30.1,1.085,5076.2,0
gcj369wn,37,M,admin.,single,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.956,5228.1,0
nyi517jj,55,M,blue-collar,married,professional.course,no,yes,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
sox668hw,40,F,blue-collar,divorced,basic.6y,no,no,yes,cellular,may,thu,8,999,0,nonexistent,-1.8,92.963,-46.2,1.354,5099.1,0
ukt497vr,37,F,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
ahr628gd,47,M,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.965,5228.1,0
